x   y
0	-5.12
0.04	-5.12
0.08	-5.12
0.12	-5.12
0.16	-5.12
0.2	-5.12
0.24	-5.12
0.28	-5.12
0.32	-5.12
0.36	-5.12
0.4	-5.12
0.44	-5.12
0.48	-5.12
0.52	-5.12
0.56	-5.12
0.6	-5.12
0.64	-5.12
0.68	-5.12
0.72	-5.12
0.76	-5.12
0.8	-5.12
0.84	-5.12
0.88	-5.12
0.92	-5.12
0.96	-5.12
1	-5.12
1.04	-5.12
1.08	-5.12
1.12	-5.12
1.16	-5.12
1.2	-5.12
1.24	-5.12
1.28	-5.12
1.32	-5.12
1.36	-5.12
1.4	-5.12
1.44	-5.12
1.48	-5.12
1.52	-5.12
1.56	-5.12
1.6	-5.12
1.64	-5.12
1.68	-5.12
1.72	-5.12
1.76	-5.12
1.8	-5.12
1.84	-5.12
1.88	-5.12
1.92	-5.12
1.96	-5.12
2	-5.12
2.04	-5.12
2.08	-5.12
2.12	-5.12
2.16	-5.12
2.2	-5.12
2.24	-5.12
2.28	-5.12
2.32	-5.12
2.36	-5.12
2.4	-5.12
2.44	-5.12
2.48	-5.12
2.52	-5.12
2.56	-5.12
2.6	-5.12
2.64	-5.12
2.68	-5.12
2.72	-5.12
2.76	-5.12
2.8	-5.12
2.84	-5.12
2.88	-5.12
2.92	-5.12
2.96	-5.12
3	-5.12
3.04	-5.12
3.08	-5.12
3.12	-5.12
3.16	-5.12
3.2	-5.12
3.24	-5.12
3.28	-5.12
3.32	-5.12
3.36	-5.12
3.4	-5.12
3.44	-5.12
3.48	-5.12
3.52	-5.12
3.56	-5.12
3.6	-5.12
3.64	-5.12
3.68	-5.12
3.72	-5.12
3.76	-5.12
3.8	-5.12
3.84	-5.12
3.88	-5.12
3.92	-5.12
3.96	-5.12
4	-5.12
4.04	-5.12
4.08	-5.12
4.12	-5.12
4.16	-5.12
4.2	-5.12
4.24	-5.12
4.28	-5.12
4.32	-5.12
4.36	-5.12
4.4	-5.12
4.44	-5.12
4.48	-5.12
4.52	-5.12
4.56	-5.12
4.6	-5.12
4.64	-5.12
4.68	-5.12
4.72	-5.12
4.76	-5.12
4.8	-5.12
4.84	-5.12
