0	-24.9691
24.66067	-56.1691
49.32134	-57.3691
73.98201	-60.5691
98.64268	-56.9691
123.30335	-58.9691
147.96402	-60.9691
172.62468	-60.5691
197.28535	-58.9691
221.94602	-60.5691
246.60669	-60.9691
271.26736	-56.9691
295.92803	-60.9691
320.5887	-60.9691
345.24937	-59.7691
369.91004	-55.7691
394.57071	-59.7691
419.23138	-60.9691
443.89205	-60.9691
468.55272	-60.9691
493.21339	-52.5691
517.87406	-57.7691
542.53473	-60.9691
567.1954	-60.9691
591.85607	-60.9691
616.51674	-58.9691
641.17741	-60.9691
665.83808	-60.9691
690.49875	-60.9691
715.15942	-56.9691
739.82009	-60.9691
764.48076	-60.9691
789.14143	-58.9691
813.8021	-58.9691
838.46277	-58.1691
863.12344	-58.9691
887.78411	-60.9691
912.44478	-60.9691
937.10545	-57.7691
961.76612	-60.9691
986.42679	-60.9691
1011.08746	-58.9691
1035.74813	-60.9691
1060.4088	-58.1691
1085.06947	-60.9691
1109.73014	-60.9691
1134.39081	-57.3691
1159.05148	-58.9691
1183.71215	-60.5691
1208.37282	-58.9691
1233.03349	-57.3691
1257.69416	-60.9691
1282.35483	-60.9691
1307.0155	-56.5691
1331.67617	-57.7691
1356.33684	-60.9691
1380.99751	-57.7691
1405.65818	-60.5691
1430.31885	-58.9691
1454.97952	-58.1691
1479.64019	-56.9691
1504.30086	-56.9691
1528.96153	-60.9691
1553.6222	-58.9691
1578.28287	-60.9691
1602.94354	-60.9691
1627.60421	-57.7691
1652.26488	-58.9691
1676.92555	-59.7691
1701.58622	-60.9691
1726.24689	-59.7691
1750.90756	-58.9691
1775.56823	-60.9691
1800.2289	-60.9691
1824.88957	-60.9691
1849.55024	-57.7691
1874.21091	-60.5691
1898.87158	-58.9691
1923.53225	-60.5691
1948.19292	-58.9691
1972.85359	-60.5691
1997.51426	-56.5691
2022.17493	-58.1691
2046.8356	-56.9691
2071.49627	-59.7691
2096.15694	-58.9691
2120.81761	-60.9691
2145.47828	-57.7691
2170.13895	-56.9691
2194.79962	-60.5691
2219.46029	-58.9691
2244.12096	-56.5691
2268.78163	-53.7691
2293.4423	-57.7691
2318.10297	-57.7691
2342.76364	-58.9691
2367.42431	-57.7691
2392.08498	-57.7691
2416.74565	-56.9691
2441.40632	-56.9691
2466.06699	-55.7691
2490.72766	-60.5691
2515.38833	-60.9691
2540.049	-54.5691
2564.70967	-57.7691
2589.37034	-60.9691
2614.03101	-55.7691
2638.69168	-60.9691
2663.35235	-56.9691
2688.01302	-60.5691
2712.67369	-57.7691
2737.33436	-60.9691
2761.99503	-57.7691
2786.6557	-58.9691
2811.31637	-56.9691
2835.97704	-58.1691
2860.63771	-60.9691
2885.29838	-60.5691
2909.95905	-60.9691
2934.61972	-58.1691
2959.28039	-58.9691
2983.94106	-58.1691
3008.60173	-57.7691
3033.2624	-56.9691
3057.92307	-55.3691
3082.58374	-60.5691
3107.24441	-56.9691
3131.90508	-60.5691
3156.56575	-57.7691
3181.22642	-58.1691
3205.88709	-56.9691
3230.54776	-58.1691
3255.20843	-58.1691
3279.8691	-58.9691
3304.52977	-60.9691
3329.19044	-55.3691
3353.85111	-57.7691
3378.51178	-57.7691
3403.17245	-57.7691
3427.83312	-58.9691
3452.49379	-60.9691
3477.15446	-59.7691
3501.81513	-58.1691
3526.4758	-55.7691
3551.13647	-56.1691
3575.79714	-60.9691
3600.45781	-57.7691
3625.11848	-57.7691
3649.77915	-56.5691
3674.43982	-56.1691
3699.10049	-54.5691
3723.76116	-57.7691
3748.42183	-58.9691
3773.0825	-54.5691
3797.74317	-56.5691
3822.40384	-57.3691
3847.06451	-55.3691
3871.72518	-54.9691
3896.38585	-57.7691
3921.04652	-60.9691
3945.70719	-56.1691
3970.36786	-56.5691
3995.02853	-58.9691
4019.6892	-59.7691
4044.34987	-55.7691
4069.01054	-56.1691
4093.67121	-55.7691
4118.33188	-56.1691
4142.99255	-56.9691
4167.65322	-60.9691
4192.31389	-55.3691
4216.97456	-55.3691
4241.63523	-57.3691
4266.2959	-54.9691
4290.95657	-54.1691
4315.61724	-53.3691
4340.27791	-56.5691
4364.93858	-56.9691
4389.59925	-57.7691
4414.25992	-56.1691
4438.92059	-58.9691
4463.58126	-57.7691
4488.24193	-53.7691
4512.9026	-53.7691
4537.56327	-54.1691
4562.22394	-59.7691
4586.88461	-53.7691
4611.54528	-54.5691
4636.20595	-57.7691
4660.86662	-54.5691
4685.52729	-56.9691
4710.18796	-54.9691
4734.84863	-52.5691
4759.5093	-56.9691
4784.16997	-56.9691
4808.83064	-57.3691
4833.49131	-55.7691
4858.15198	-52.5691
4882.81265	-55.7691
4907.47332	-52.9691
4932.13399	-53.7691
4956.79466	-55.3691
4981.45533	-55.7691
5006.116	-55.3691
5030.77667	-52.9691
5055.43734	-56.1691
5080.09801	-55.7691
5104.75868	-58.9691
5129.41935	-54.9691
5154.08002	-55.3691
5178.74069	-54.9691
5203.40136	-54.1691
5228.06203	-54.9691
5252.7227	-56.5691
5277.38337	-50.9691
5302.04404	-56.5691
5326.70471	-54.9691
5351.36538	-54.1691
5376.02605	-52.1691
5400.68672	-57.7691
5425.34739	-54.1691
5450.00806	-54.9691
5474.66873	-55.7691
5499.3294	-52.9691
5523.99007	-57.3691
5548.65074	-52.1691
5573.31141	-57.3691
5597.97208	-52.9691
5622.63275	-54.5691
5647.29342	-52.9691
5671.95409	-52.1691
5696.61476	-52.9691
5721.27543	-52.9691
5745.9361	-53.7691
5770.59677	-52.1691
5795.25744	-54.9691
5819.91811	-53.7691
5844.57878	-52.9691
5869.23945	-53.3691
5893.90012	-56.9691
5918.56079	-51.7691
5943.22146	-52.1691
5967.88213	-52.9691
5992.5428	-57.3691
6017.20347	-53.7691
6041.86414	-51.7691
6066.52481	-52.1691
6091.18548	-55.7691
6115.84615	-52.1691
6140.50682	-52.1691
6165.16749	-52.1691
6189.82816	-52.1691
6214.48883	-52.1691
6239.1495	-52.1691
6263.81017	-53.7691
6288.47084	-50.1691
6313.13151	-51.3691
6337.79218	-52.9691
6362.45285	-52.5691
6387.11352	-52.1691
6411.77419	-50.1691
6436.43486	-51.7691
6461.09553	-50.5691
6485.7562	-50.5691
6510.41687	-50.5691
6535.07754	-51.7691
6559.73821	-51.7691
6584.39888	-52.9691
6609.05955	-51.3691
6633.72022	-50.5691
6658.38089	-50.5691
6683.04156	-49.7691
6707.70223	-51.7691
6732.3629	-48.9691
6757.02357	-50.5691
6781.68424	-50.9691
6806.34491	-50.1691
6831.00558	-52.1691
6855.66625	-50.1691
6880.32692	-47.7691
6904.98759	-52.1691
6929.64826	-50.5691
6954.30893	-52.9691
6978.9696	-49.7691
7003.63027	-50.1691
7028.29094	-49.3691
7052.95161	-49.3691
7077.61228	-49.3691
7102.27295	-48.9691
7126.93362	-48.9691
7151.59429	-49.7691
7176.25496	-48.1691
7200.91563	-49.7691
7225.5763	-48.1691
7250.23697	-48.1691
7274.89764	-47.7691
7299.55831	-50.1691
7324.21898	-47.7691
7348.87965	-50.1691
7373.54032	-47.3691
7398.20099	-49.3691
7422.86166	-46.9691
7447.52233	-48.9691
7472.183	-47.3691
7496.84367	-47.7691
7521.50434	-47.7691
7546.16501	-47.3691
7570.82568	-49.3691
7595.48635	-48.1691
7620.14702	-48.1691
7644.80769	-47.7691
7669.46836	-47.7691
7694.12903	-49.3691
7718.7897	-46.5691
7743.45037	-47.3691
7768.11104	-47.3691
7792.77171	-46.9691
7817.43238	-46.5691
7842.09305	-46.1691
7866.75372	-48.1691
7891.41439	-47.7691
7916.07506	-46.9691
7940.73573	-47.7691
7965.3964	-46.9691
7990.05707	-46.9691
8014.71774	-46.5691
8039.37841	-44.5691
8064.03908	-45.3691
8088.69975	-44.1691
8113.36042	-46.1691
8138.02109	-45.3691
8162.68176	-44.9691
8187.34243	-44.1691
8212.0031	-44.5691
8236.66377	-44.5691
8261.32444	-43.7691
8285.98511	-44.5691
8310.64578	-45.3691
8335.30645	-44.1691
8359.96712	-44.9691
8384.62779	-42.5691
8409.28846	-42.9691
8433.94913	-43.3691
8458.6098	-43.7691
8483.27047	-43.7691
8507.93114	-42.5691
8532.59181	-42.1691
8557.25248	-42.1691
8581.91315	-42.9691
8606.57382	-42.5691
8631.23449	-42.9691
8655.89516	-42.1691
8680.55583	-42.5691
8705.2165	-41.7691
8729.87717	-42.9691
8754.53784	-41.3691
8779.19851	-41.3691
8803.85918	-40.9691
8828.51985	-40.5691
8853.18052	-40.5691
8877.84119	-40.5691
8902.50186	-40.1691
8927.16253	-38.9691
8951.8232	-40.5691
8976.48387	-39.7691
9001.14454	-39.3691
9025.80521	-38.9691
9050.46588	-38.5691
9075.12655	-38.9691
9099.78722	-38.9691
9124.44789	-38.9691
9149.10856	-38.1691
9173.76923	-37.7691
9198.4299	-37.7691
9223.09057	-37.3691
9247.75124	-36.5691
9272.41191	-36.9691
9297.07258	-36.5691
9321.73325	-35.7691
9346.39392	-35.3691
9371.05459	-35.3691
9395.71526	-34.9691
9420.37593	-34.5691
9445.0366	-34.1691
9469.69727	-34.1691
9494.35794	-33.3691
9519.01861	-33.3691
9543.67928	-32.5691
9568.33995	-32.1691
9593.00062	-31.3691
9617.66129	-30.9691
9642.32196	-30.5691
9666.98263	-29.7691
9691.6433	-28.9691
9716.30397	-28.5691
9740.96464	-27.7691
9765.62531	-26.9691
9790.28598	-25.7691
9814.94665	-24.5691
9839.60732	-23.7691
9864.26799	-21.7691
9888.92866	-20.1691
9913.58933	-18.1691
9938.25	-15.3691
9962.91067	-10.9691
9987.57134	-2.1691
10012.23201	0.6309
10036.89268	-10.1691
10061.55335	-14.5691
10086.21402	-17.7691
10110.87469	-19.7691
10135.53536	-21.7691
10160.19603	-22.9691
10184.8567	-24.5691
10209.51737	-25.3691
10234.17804	-26.5691
10258.83871	-26.9691
10283.49938	-28.1691
10308.16005	-28.5691
10332.82072	-29.3691
10357.48139	-30.1691
10382.14206	-30.5691
10406.80273	-30.9691
10431.4634	-31.3691
10456.12407	-32.1691
10480.78474	-32.5691
10505.44541	-32.9691
10530.10608	-32.9691
10554.76675	-33.7691
10579.42742	-33.7691
10604.08809	-34.5691
10628.74876	-34.9691
10653.40943	-34.9691
10678.0701	-35.3691
10702.73077	-36.1691
10727.39144	-35.7691
10752.05211	-36.1691
10776.71278	-36.9691
10801.37345	-36.9691
10826.03412	-37.3691
10850.69479	-37.7691
10875.35546	-37.7691
10900.01613	-37.7691
10924.6768	-37.7691
10949.33747	-38.1691
10973.99814	-38.9691
10998.65881	-37.7691
11023.31948	-38.5691
11047.98015	-38.9691
11072.64082	-39.3691
11097.30149	-38.9691
11121.96216	-40.1691
11146.62283	-40.1691
11171.2835	-40.1691
11195.94417	-40.1691
11220.60484	-40.5691
11245.26551	-39.7691
11269.92618	-40.5691
11294.58685	-40.9691
11319.24752	-40.5691
11343.90819	-41.7691
11368.56886	-41.3691
11393.22953	-41.3691
11417.8902	-42.5691
11442.55087	-41.3691
11467.21154	-40.9691
11491.87221	-42.5691
11516.53288	-42.1691
11541.19355	-41.3691
11565.85422	-42.1691
11590.51489	-42.1691
11615.17556	-43.3691
11639.83623	-42.5691
11664.4969	-42.5691
11689.15757	-42.9691
11713.81824	-44.1691
11738.47891	-42.9691
11763.13958	-43.3691
