t   V
-0.0000025	0.08
-0.000002498	0.08
-0.000002496	0.08
-0.000002494	0.08
-0.000002492	0.08
-0.00000249	0.12
-0.000002488	0.12
-0.000002486	0.12
-0.000002484	0.12
-0.000002482	0.12
-0.00000248	0.12
-0.000002478	0.08
-0.000002476	0.08
-0.000002474	0.08
-0.000002472	0.08
-0.00000247	0.12
-0.000002468	0.04
-0.000002466	0.08
-0.000002464	0.12
-0.000002462	0.08
-0.00000246	0.04
-0.000002458	0.12
-0.000002456	0.16
-0.000002454	0.12
-0.000002452	0.12
-0.00000245	0.04
-0.000002448	0.08
-0.000002446	0.04
-0.000002444	0.08
-0.000002442	0.08
-0.00000244	0.12
-0.000002438	0.12
-0.000002436	0.08
-0.000002434	0.12
-0.000002432	0.12
-0.00000243	0.12
-0.000002428	0.12
-0.000002426	0.12
-0.000002424	0.12
-0.000002422	0.12
-0.00000242	0.12
-0.000002418	0.16
-0.000002416	0.08
-0.000002414	0.08
-0.000002412	0.04
-0.00000241	0.08
-0.000002408	0.12
-0.000002406	0.12
-0.000002404	0.12
-0.000002402	0.16
-0.0000024	0.08
-0.000002398	0.12
-0.000002396	0.12
-0.000002394	0.12
-0.000002392	0.12
-0.00000239	0.12
-0.000002388	0.12
-0.000002386	0.08
-0.000002384	0.12
-0.000002382	0.12
-0.00000238	0.08
-0.000002378	0.08
-0.000002376	0.08
-0.000002374	0.08
-0.000002372	0.12
-0.00000237	0.12
-0.000002368	0.12
-0.000002366	0.08
-0.000002364	0.08
-0.000002362	0.12
-0.00000236	0.12
-0.000002358	0.16
-0.000002356	0.12
-0.000002354	0.12
-0.000002352	0.12
-0.00000235	0.12
-0.000002348	0.08
-0.000002346	0.12
-0.000002344	0.08
-0.000002342	0.12
-0.00000234	0.08
-0.000002338	0.12
-0.000002336	0.12
-0.000002334	0.12
-0.000002332	0.08
-0.00000233	0.12
-0.000002328	0.08
-0.000002326	0.12
-0.000002324	0.08
-0.000002322	0.12
-0.00000232	0.08
-0.000002318	0.12
-0.000002316	0.16
-0.000002314	0.12
-0.000002312	0.16
-0.00000231	0.12
-0.000002308	0.08
-0.000002306	0.16
-0.000002304	0.08
-0.000002302	0.04
-0.0000023	0.12
-0.000002298	0.12
-0.000002296	0.08
-0.000002294	0.08
-0.000002292	0.12
-0.00000229	0.12
-0.000002288	0.12
-0.000002286	0.16
-0.000002284	0.12
-0.000002282	0.12
-0.00000228	0.08
-0.000002278	0.12
-0.000002276	0.08
-0.000002274	0.12
-0.000002272	0.08
-0.00000227	0.12
-0.000002268	0.08
-0.000002266	0.12
-0.000002264	0.12
-0.000002262	0.12
-0.00000226	0.08
-0.000002258	0.08
-0.000002256	0.12
-0.000002254	0.08
-0.000002252	0.08
-0.00000225	0.08
-0.000002248	0.08
-0.000002246	0.08
-0.000002244	0.12
-0.000002242	0.12
-0.00000224	0.12
-0.000002238	0.08
-0.000002236	0.12
-0.000002234	0.08
-0.000002232	0.12
-0.00000223	0.12
-0.000002228	0.12
-0.000002226	0.08
-0.000002224	0.12
-0.000002222	0.16
-0.00000222	0.12
-0.000002218	0.12
-0.000002216	0.08
-0.000002214	0.12
-0.000002212	0.12
-0.00000221	0.12
-0.000002208	0.16
-0.000002206	0.12
-0.000002204	0.16
-0.000002202	0.12
-0.0000022	0.16
-0.000002198	0.12
-0.000002196	0.08
-0.000002194	0.12
-0.000002192	0.08
-0.00000219	0.12
-0.000002188	0.12
-0.000002186	0.12
-0.000002184	0.08
-0.000002182	0.12
-0.00000218	0.12
-0.000002178	0.12
-0.000002176	0.12
-0.000002174	0.12
-0.000002172	0.08
-0.00000217	0.12
-0.000002168	0.08
-0.000002166	0.12
-0.000002164	0.08
-0.000002162	0.16
-0.00000216	0.12
-0.000002158	0.12
-0.000002156	0.04
-0.000002154	0.08
-0.000002152	0.12
-0.00000215	0.08
-0.000002148	0.08
-0.000002146	0.12
-0.000002144	0.12
-0.000002142	0.08
-0.00000214	0.12
-0.000002138	0.12
-0.000002136	0.16
-0.000002134	0.08
-0.000002132	0.12
-0.00000213	0.12
-0.000002128	0.12
-0.000002126	0.08
-0.000002124	0.08
-0.000002122	0.16
-0.00000212	0.12
-0.000002118	0.08
-0.000002116	0.08
-0.000002114	0.08
-0.000002112	0.08
-0.00000211	0.08
-0.000002108	0.12
-0.000002106	0.12
-0.000002104	0.12
-0.000002102	0.08
-0.0000021	0.08
-0.000002098	0.12
-0.000002096	0.08
-0.000002094	0.12
-0.000002092	0.12
-0.00000209	0.12
-0.000002088	0.12
-0.000002086	0.08
-0.000002084	0.16
-0.000002082	0.12
-0.00000208	0.12
-0.000002078	0.12
-0.000002076	0.16
-0.000002074	0.12
-0.000002072	0.12
-0.00000207	0.12
-0.000002068	0.12
-0.000002066	0.12
-0.000002064	0.12
-0.000002062	0.08
-0.00000206	0.12
-0.000002058	0.12
-0.000002056	0.08
-0.000002054	0.08
-0.000002052	0.12
-0.00000205	0.08
-0.000002048	0.12
-0.000002046	0.12
-0.000002044	0.12
-0.000002042	0.12
-0.00000204	0.12
-0.000002038	0.12
-0.000002036	0.12
-0.000002034	0.16
-0.000002032	0.08
-0.00000203	0.12
-0.000002028	0.08
-0.000002026	0.08
-0.000002024	0.12
-0.000002022	0.08
-0.00000202	0.12
-0.000002018	0.12
-0.000002016	0.12
-0.000002014	0.04
-0.000002012	0.12
-0.00000201	0.12
-0.000002008	0.12
-0.000002006	0.16
-0.000002004	0.12
-0.000002002	0.12
-0.000002	0.08
-0.000001998	0.16
-0.000001996	0.12
-0.000001994	0.08
