Record Length,2.500000e+03,,  -0.000002500000,   0.12000,
Sample Interval,2.000000e-09,,  -0.000002498000,   0.08000,
Trigger Point,1.250000000000e+03,,  -0.000002496000,   0.12000,
,,,  -0.000002494000,   0.08000,
,,,  -0.000002492000,   0.08000,
,,,  -0.000002490000,   0.08000,
Source,CH1,,  -0.000002488000,   0.08000,
Vertical Units,V,,  -0.000002486000,   0.12000,
Vertical Scale,1.000000e+00,,  -0.000002484000,   0.04000,
Vertical Offset,-1.840000e+00,,  -0.000002482000,   0.04000,
Horizontal Units,s,,  -0.000002480000,   0.12000,
Horizontal Scale,5.000000e-07,,  -0.000002478000,   0.12000,
Pt Fmt,Y,,  -0.000002476000,   0.04000,
Yzero,0.000000e+00,,  -0.000002474000,   0.04000,
Probe Atten,1.000000e+01,,  -0.000002472000,   0.08000,
Model Number,TDS1012C-EDU,,  -0.000002470000,   0.12000,
Serial Number,C013699,,  -0.000002468000,   0.12000,
Firmware Version,FV:v25.07,,  -0.000002466000,   0.04000,
,,,-00.000002464000,   0.08000,
,,,-00.000002462000,   0.12000,
,,,-00.000002460000,   0.08000,
,,,-00.000002458000,   0.12000,
,,,-00.000002456000,   0.08000,
,,,-00.000002454000,   0.12000,
,,,-00.000002452000,   0.12000,
,,,-00.000002450000,   0.04000,
,,,-00.000002448000,   0.08000,
,,,-00.000002446000,   0.12000,
,,,-00.000002444000,   0.12000,
,,,-00.000002442000,   0.04000,
,,,-00.000002440000,   0.04000,
,,,-00.000002438000,   0.08000,
,,,-00.000002436000,   0.04000,
,,,-00.000002434000,   0.12000,
,,,-00.000002432000,   0.08000,
,,,-00.000002430000,   0.08000,
,,,-00.000002428000,   0.12000,
,,,-00.000002426000,   0.04000,
,,,-00.000002424000,   0.12000,
,,,-00.000002422000,   0.08000,
,,,-00.000002420000,   0.12000,
,,,-00.000002418000,   0.04000,
,,,-00.000002416000,   0.12000,
,,,-00.000002414000,   0.12000,
,,,-00.000002412000,   0.08000,
,,,-00.000002410000,   0.08000,
,,,-00.000002408000,   0.12000,
,,,-00.000002406000,   0.04000,
,,,-00.000002404000,   0.08000,
,,,-00.000002402000,   0.08000,
,,,-00.000002400000,   0.04000,
,,,-00.000002398000,   0.08000,
,,,-00.000002396000,   0.08000,
,,,-00.000002394000,   0.08000,
,,,-00.000002392000,   0.12000,
,,,-00.000002390000,   0.08000,
,,,-00.000002388000,   0.08000,
,,,-00.000002386000,   0.12000,
,,,-00.000002384000,   0.08000,
,,,-00.000002382000,   0.16000,
,,,-00.000002380000,   0.08000,
,,,-00.000002378000,   0.04000,
,,,-00.000002376000,   0.08000,
,,,-00.000002374000,   0.08000,
,,,-00.000002372000,   0.12000,
,,,-00.000002370000,   0.12000,
,,,-00.000002368000,   0.08000,
,,,-00.000002366000,   0.08000,
,,,-00.000002364000,   0.08000,
,,,-00.000002362000,   0.04000,
,,,-00.000002360000,   0.04000,
,,,-00.000002358000,   0.12000,
,,,-00.000002356000,   0.16000,
,,,-00.000002354000,   0.12000,
,,,-00.000002352000,   0.08000,
,,,-00.000002350000,   0.08000,
,,,-00.000002348000,   0.12000,
,,,-00.000002346000,   0.08000,
,,,-00.000002344000,   0.04000,
,,,-00.000002342000,   0.08000,
,,,-00.000002340000,   0.08000,
,,,-00.000002338000,   0.08000,
,,,-00.000002336000,   0.08000,
,,,-00.000002334000,   0.08000,
,,,-00.000002332000,   0.08000,
,,,-00.000002330000,   0.12000,
,,,-00.000002328000,   0.04000,
,,,-00.000002326000,   0.12000,
,,,-00.000002324000,   0.08000,
,,,-00.000002322000,   0.16000,
,,,-00.000002320000,   0.12000,
,,,-00.000002318000,   0.08000,
,,,-00.000002316000,   0.16000,
,,,-00.000002314000,   0.16000,
,,,-00.000002312000,   0.04000,
,,,-00.000002310000,   0.04000,
,,,-00.000002308000,   0.04000,
,,,-00.000002306000,   0.12000,
,,,-00.000002304000,   0.08000,
,,,-00.000002302000,   0.08000,
,,,-00.000002300000,   0.04000,
,,,-00.000002298000,   0.08000,
,,,-00.000002296000,   0.08000,
,,,-00.000002294000,   0.04000,
,,,-00.000002292000,   0.08000,
,,,-00.000002290000,   0.08000,
,,,-00.000002288000,   0.08000,
,,,-00.000002286000,   0.08000,
,,,-00.000002284000,   0.12000,
,,,-00.000002282000,   0.12000,
,,,-00.000002280000,   0.08000,
,,,-00.000002278000,   0.08000,
,,,-00.000002276000,   0.08000,
,,,-00.000002274000,   0.08000,
,,,-00.000002272000,   0.12000,
,,,-00.000002270000,   0.12000,
,,,-00.000002268000,   0.08000,
,,,-00.000002266000,   0.04000,
,,,-00.000002264000,   0.08000,
,,,-00.000002262000,   0.08000,
,,,-00.000002260000,   0.08000,
,,,-00.000002258000,   0.08000,
,,,-00.000002256000,   0.16000,
,,,-00.000002254000,   0.12000,
,,,-00.000002252000,   0.04000,
,,,-00.000002250000,   0.04000,
,,,-00.000002248000,   0.12000,
,,,-00.000002246000,   0.08000,
,,,-00.000002244000,   0.04000,
,,,-00.000002242000,   0.04000,
,,,-00.000002240000,   0.12000,
,,,-00.000002238000,   0.12000,
,,,-00.000002236000,   0.08000,
,,,-00.000002234000,   0.12000,
,,,-00.000002232000,   0.12000,
,,,-00.000002230000,   0.12000,
,,,-00.000002228000,   0.08000,
,,,-00.000002226000,   0.12000,
,,,-00.000002224000,   0.08000,
,,,-00.000002222000,   0.12000,
,,,-00.000002220000,   0.04000,
,,,-00.000002218000,   0.08000,
,,,-00.000002216000,   0.12000,
,,,-00.000002214000,   0.04000,
,,,-00.000002212000,   0.08000,
,,,-00.000002210000,   0.12000,
,,,-00.000002208000,   0.08000,
,,,-00.000002206000,   0.16000,
,,,-00.000002204000,   0.04000,
,,,-00.000002202000,   0.08000,
,,,-00.000002200000,   0.04000,
,,,-00.000002198000,   0.12000,
,,,-00.000002196000,   0.08000,
,,,-00.000002194000,   0.12000,
,,,-00.000002192000,   0.08000,
,,,-00.000002190000,   0.16000,
,,,-00.000002188000,   0.12000,
,,,-00.000002186000,   0.04000,
,,,-00.000002184000,   0.12000,
,,,-00.000002182000,   0.04000,
,,,-00.000002180000,   0.04000,
,,,-00.000002178000,   0.04000,
,,,-00.000002176000,   0.08000,
,,,-00.000002174000,   0.12000,
,,,-00.000002172000,   0.12000,
,,,-00.000002170000,   0.04000,
,,,-00.000002168000,   0.08000,
,,,-00.000002166000,   0.08000,
,,,-00.000002164000,   0.08000,
,,,-00.000002162000,   0.12000,
,,,-00.000002160000,   0.08000,
,,,-00.000002158000,   0.12000,
,,,-00.000002156000,   0.08000,
,,,-00.000002154000,   0.08000,
,,,-00.000002152000,   0.04000,
,,,-00.000002150000,   0.12000,
,,,-00.000002148000,   0.04000,
,,,-00.000002146000,   0.04000,
,,,-00.000002144000,   0.12000,
,,,-00.000002142000,   0.00000,
,,,-00.000002140000,   0.12000,
,,,-00.000002138000,   0.08000,
,,,-00.000002136000,   0.08000,
,,,-00.000002134000,   0.08000,
,,,-00.000002132000,   0.12000,
,,,-00.000002130000,   0.12000,
,,,-00.000002128000,   0.12000,
,,,-00.000002126000,   0.08000,
,,,-00.000002124000,   0.12000,
,,,-00.000002122000,   0.12000,
,,,-00.000002120000,   0.08000,
,,,-00.000002118000,   0.12000,
,,,-00.000002116000,   0.16000,
,,,-00.000002114000,   0.04000,
,,,-00.000002112000,   0.08000,
,,,-00.000002110000,   0.08000,
,,,-00.000002108000,   0.08000,
,,,-00.000002106000,   0.08000,
,,,-00.000002104000,   0.08000,
,,,-00.000002102000,   0.08000,
,,,-00.000002100000,   0.08000,
,,,-00.000002098000,   0.08000,
,,,-00.000002096000,   0.08000,
,,,-00.000002094000,   0.08000,
,,,-00.000002092000,   0.08000,
,,,-00.000002090000,   0.12000,
,,,-00.000002088000,   0.08000,
,,,-00.000002086000,   0.04000,
,,,-00.000002084000,   0.08000,
,,,-00.000002082000,   0.12000,
,,,-00.000002080000,   0.04000,
,,,-00.000002078000,   0.04000,
,,,-00.000002076000,   0.04000,
,,,-00.000002074000,   0.12000,
,,,-00.000002072000,   0.12000,
,,,-00.000002070000,   0.04000,
,,,-00.000002068000,   0.04000,
,,,-00.000002066000,   0.08000,
,,,-00.000002064000,   0.04000,
,,,-00.000002062000,   0.12000,
,,,-00.000002060000,   0.12000,
,,,-00.000002058000,   0.16000,
