Record Length,1.024000e+03,,          0.00000, -60.96910,
Sample Interval,4.932134e+02,,        493.21338, -46.16910,
Trigger Point,0.000000000000e+00,,        986.42677, -44.16910,
,,,       1479.64015, -41.36910,
,,,       1972.85354, -44.56910,
,,,       2466.06692, -45.36910,
Source,MATH,,       2959.28030, -46.16910,
Vertical Units,dB,,       3452.49369, -50.16910,
Vertical Scale,1.000000e+01,,       3945.70707, -45.36910,
Vertical Offset,0.000000e+00,,       4438.92045, -50.16910,
Horizontal Units,Hz,,       4932.13384, -38.96910,
Horizontal Scale,5.050505e+04,,       5425.34722, -35.76910,
Pt Fmt,Y,,       5918.56061, -34.16910,
Yzero,-2.096910e+01,,       6411.77399, -36.16910,
Probe Atten,1.000000e+00,,       6904.98737, -42.56910,
Model Number,TDS1012C-EDU,,       7398.20076, -40.96910,
Serial Number,C013699,,       7891.41414, -36.16910,
Firmware Version,FV:v25.07,,       8384.62753, -25.36910,
,,,8877.84091,  -8.16910,
,,,9371.05429,   3.83090,
,,,9864.26767,   5.43090,
,,,10357.48105,   5.43090,
,,,10850.69443,   2.23090,
,,,11343.90781, -13.76910,
,,,11837.12119, -29.36910,
,,,12330.33457, -36.56910,
,,,12823.54795, -41.76910,
,,,13316.76133, -41.76910,
,,,13809.97471, -35.76910,
,,,14303.18809, -33.76910,
,,,14796.40147, -36.56910,
,,,15289.61485, -40.56910,
,,,15782.82823, -47.36910,
,,,16276.04161, -47.36910,
,,,16769.25499, -50.16910,
,,,17262.46837, -45.76910,
,,,17755.68175, -45.36910,
,,,18248.89513, -42.96910,
,,,18742.10851, -42.56910,
,,,19235.32189, -45.36910,
,,,19728.53527, -48.96910,
,,,20221.74865, -48.96910,
,,,20714.96203, -45.76910,
,,,21208.17541, -43.76910,
,,,21701.38879, -41.36910,
,,,22194.60217, -44.56910,
,,,22687.81555, -45.36910,
,,,23181.02893, -47.36910,
,,,23674.24231, -51.36910,
,,,24167.45569, -45.36910,
,,,24660.66907, -45.76910,
,,,25153.88245, -38.16910,
,,,25647.09583, -35.76910,
,,,26140.30921, -34.16910,
,,,26633.52259, -39.36910,
,,,27126.73597, -45.76910,
,,,27619.94935, -48.96910,
,,,28113.16273, -52.56910,
,,,28606.37611, -35.76910,
,,,29099.58949, -13.76910,
,,,29592.80287,  -4.96910,
,,,30086.01625,  -4.16910,
,,,30579.22963,  -4.16910,
,,,31072.44301,  -8.96910,
,,,31565.65639, -31.76910,
,,,32058.86977, -52.56910,
,,,32552.08315, -48.56910,
,,,33045.29653, -46.56910,
,,,33538.50991, -40.16910,
,,,34031.72329, -34.16910,
,,,34524.93667, -33.76910,
,,,35018.15005, -36.56910,
,,,35511.36343, -42.56910,
,,,36004.57681, -46.56910,
,,,36497.79019, -47.36910,
,,,36991.00357, -48.96910,
,,,37484.21695, -45.76910,
,,,37977.43033, -45.76910,
,,,38470.64371, -42.16910,
,,,38963.85709, -41.36910,
,,,39457.07047, -46.16910,
,,,39950.28385, -49.36910,
,,,40443.49723, -48.56910,
,,,40936.71061, -45.76910,
,,,41429.92399, -43.36910,
,,,41923.13737, -41.76910,
,,,42416.35075, -44.96910,
,,,42909.56413, -45.36910,
,,,43402.77751, -48.56910,
,,,43895.99089, -50.16910,
,,,44389.20427, -48.96910,
,,,44882.41765, -43.76910,
,,,45375.63103, -38.16910,
,,,45868.84441, -34.96910,
,,,46362.05779, -35.36910,
,,,46855.27117, -42.16910,
,,,47348.48455, -50.16910,
,,,47841.69793, -58.56910,
,,,48334.91131, -50.16910,
,,,48828.12469, -50.16910,
,,,49321.33807, -14.96910,
,,,49814.55145,  -8.96910,
,,,50307.76483,  -8.56910,
,,,50800.97821,  -8.96910,
,,,51294.19159, -16.16910,
,,,51787.40497, -51.36910,
,,,52280.61835, -52.56910,
,,,52773.83173, -48.96910,
,,,53267.04511, -45.36910,
,,,53760.25849, -38.56910,
,,,54253.47187, -33.36910,
,,,54746.68525, -34.56910,
,,,55239.89863, -37.36910,
,,,55733.11201, -44.16910,
,,,56226.32539, -45.76910,
,,,56719.53877, -47.36910,
,,,57212.75215, -47.36910,
,,,57705.96553, -44.96910,
,,,58199.17891, -43.76910,
,,,58692.39229, -40.96910,
,,,59185.60567, -42.96910,
,,,59678.81905, -46.16910,
,,,60172.03243, -50.16910,
,,,60665.24581, -47.36910,
,,,61158.45919, -44.56910,
,,,61651.67257, -41.36910,
,,,62144.88595, -42.16910,
,,,62638.09933, -44.56910,
,,,63131.31271, -45.76910,
,,,63624.52609, -47.36910,
,,,64117.73947, -48.96910,
,,,64610.95285, -50.16910,
,,,65104.16623, -42.16910,
,,,65597.37961, -37.76910,
,,,66090.59299, -34.96910,
,,,66583.80637, -36.16910,
,,,67077.01975, -42.96910,
,,,67570.23313, -48.56910,
,,,68063.44651, -51.36910,
,,,68556.65989, -43.76910,
,,,69049.87327, -36.96910,
,,,69543.08665, -15.76910,
,,,70036.30003, -11.76910,
,,,70529.51341, -11.36910,
,,,71022.72679, -12.56910,
,,,71515.94017, -22.16910,
,,,72009.15355, -48.56910,
,,,72502.36693, -50.16910,
,,,72995.58031, -48.96910,
,,,73488.79369, -44.96910,
,,,73982.00707, -36.56910,
,,,74475.22045, -32.96910,
,,,74968.43383, -34.96910,
,,,75461.64721, -37.76910,
,,,75954.86059, -47.36910,
,,,76448.07397, -45.36910,
,,,76941.28735, -51.36910,
,,,77434.50073, -46.56910,
,,,77927.71411, -46.56910,
,,,78420.92749, -43.76910,
,,,78914.14087, -39.76910,
,,,79407.35425, -42.16910,
,,,79900.56763, -45.76910,
,,,80393.78101, -54.56910,
,,,80886.99439, -48.56910,
,,,81380.20777, -44.56910,
,,,81873.42115, -41.36910,
,,,82366.63453, -42.96910,
,,,82859.84791, -45.76910,
,,,83353.06129, -45.76910,
,,,83846.27467, -48.56910,
,,,84339.48805, -45.76910,
,,,84832.70143, -51.76910,
,,,85325.91481, -40.16910,
,,,85819.12819, -36.56910,
